"","locality_id","longitude","latitude","OBJECTID","PASITES_ID","NAME","TYPE","SUBTYPE","STATUS","SOURCE","IUCN","OC_NO","ACRES","HECTARES","OC_DATE","DATE_EST","OC_NAME","NOTES","GlobalID","Shape_STAr","Shape_STLe","coords.x1","coords.x2","optional"
"728","L4316196",-110.0160599,54.4401619,"342",10670,"French Bay","PRA",NA,"OC","41","NR","OC 390/97",1107.03665832,448.00184105,"1997/08/27","1981/09/16","French Bay Provincial Recreation Area","Former Alberta Transportation Highway Wayside Campsite.  Transferred to Alberta Parks in 1981, as Frenchmans Bay Provincial Recreation Area. Renamed French Bay in 1992.","{E684CB3D-DF9C-45C8-B96F-E8429A1554C4}",4480018.41748,14748.5000681,-110.0160599,54.4401619,TRUE
"729","L3015799",-115.3387548,50.8740891,"451",1112,"Spray Valley","PP",NA,"OC","41","II","OC 484/2004",63082.78051454,25528.69554681,"2004/10/08","2000/12/31","Spray Valley Provincial Park",NA,"{9E53E916-D003-4DEB-A9EC-4BFBEB4F3F48}",255286955.472,159979.139692,-115.3387548,50.8740891,TRUE
"730","L3464085",-114.1984874,51.0997761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.1984874,51.0997761,TRUE
"731","L2805866",-114.6348238,53.195827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.6348238,53.195827,TRUE
"732","L3097987",-114.7461891,53.6232629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.7461891,53.6232629,TRUE
"733","L3078132",-111.6024256,58.6352985,"417",5200,"Wood Buffalo","NP",NA,"OC","41","II",NA,8949373.51551034,3621682.96876995,NA,"1922/12/31","Wood Buffalo National Park of Canada",NA,"{BD45E93A-A40F-4630-8759-BAC3EFD87F3B}",36216829687.7,1071732.80835,-111.6024256,58.6352985,TRUE
"734","L2891993",-112.5109005,54.6744265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.5109005,54.6744265,TRUE
"735","L3025951",-112.4050444,59.9668601,"417",5200,"Wood Buffalo","NP",NA,"OC","41","II",NA,8949373.51551034,3621682.96876995,NA,"1922/12/31","Wood Buffalo National Park of Canada",NA,"{BD45E93A-A40F-4630-8759-BAC3EFD87F3B}",36216829687.7,1071732.80835,-112.4050444,59.9668601,TRUE
"736","L2793119",-113.0551985,52.4512398,"358",10718,"The Narrows","PRA",NA,"OC","41","NR","OC 390/97",57.53358059,23.28301401,"1997/08/27","1982/11/07","The Narrows Provincial Recreation Area","Former Alberta Transportation Highway Wayside Campsite.  Transferred to Alberta Parks in 1982.","{099EFBBF-9E90-4013-8F59-677DF3E52DE8}",232830.140137,2641.35234612,-113.0551985,52.4512398,TRUE
"737","L4487207",-112.0069885,51.7218178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.0069885,51.7218178,TRUE
"738","L2952737",-112.7802329,49.2042185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.7802329,49.2042185,TRUE
"739","L2833609",-112.8791142,52.172142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.8791142,52.172142,TRUE
"740","L9365448",-113.6179761,53.6189626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6179761,53.6189626,TRUE
"741","L3089074",-112.7871633,51.4708064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.7871633,51.4708064,TRUE
"742","L1100900",-113.2613182,55.1771523,"372",1008,"Calling Lake","PP",NA,"OC","41","II","OC 623/91",1819.46322349,736.31064313,"1991/09/20","1971/07/20","Calling Lake Provincial Park",NA,"{112DA99B-DB78-4092-BC66-C99E56082E3B}",7363106.43115,14518.61907,-113.2613182,55.1771523,TRUE
"743","L4382219",-114.234028,50.8761066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.234028,50.8761066,TRUE
"744","L3302399",-113.6230201,50.6050004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6230201,50.6050004,TRUE
"745","L2518249",-111.9814324,51.6554923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9814324,51.6554923,TRUE
"746","L2871774",-110.9015751,56.1957225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.9015751,56.1957225,TRUE
"747","L2587255",-110.9757435,53.3942826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.9757435,53.3942826,TRUE
"748","L4457075",-114.866846,51.0457877,"99",10247,"Sibbald Lake","PRA",NA,"OC","41","NR","OC 389/97",177.85828905,71.97669593,"1997/08/27","1987/04/30","Sibbald Lake Provincial Recreation Area",NA,"{C4102782-AF5C-45E5-A288-130CD1DFB1CD}",719766.959717,4138.54105324,-114.866846,51.0457877,TRUE
"749","L2859728",-113.7631702,51.9395426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.7631702,51.9395426,TRUE
"750","L4840421",-111.8517315,50.3969948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.8517315,50.3969948,TRUE
"751","L3121575",-116.0483694,53.35716,"179",10077,"Minnow Lake","PRA",NA,"OC","41","NR","OC 603/2006",890.42707342,360.34305207,"2006/11/22","1996/05/29","Minnow Lake Provincial Recreation Area","Former Alberta Forest Recreation Area.  Transferred to Alberta Parks in 1996.","{8E02BE72-004F-42C3-864C-C58280369444}",3603430.52051,8020.82729839,-116.0483694,53.35716,TRUE
"752","L632068",-118.6296844,54.5513586,"218",10079,"Musreau Lake","PRA",NA,"OC","41","NRSS","OC 603/2006",4451.01008298,1801.25987404,"2006/11/22","1996/05/29","Musreau Lake Provincial Recreation Area","IUCN Category II. Not Reported due to existing subsurface mineral commitments with surface access.  Former Alberta Forest Recreation Area.  Transferred to Alberta Parks in 1996.","{498650AB-B23E-4CB5-80E2-7DA8AF0DC647}",18012598.7407,22707.1001688,-118.6296844,54.5513586,TRUE
"753","L3121609",-116.0629821,53.2123038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-116.0629821,53.2123038,TRUE
"754","L2677947",-113.683337,53.4883775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.683337,53.4883775,TRUE
"755","L2565593",-111.1613899,58.7196875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.1613899,58.7196875,TRUE
"756","L2902157",-111.4833784,58.5968135,"417",5200,"Wood Buffalo","NP",NA,"OC","41","II",NA,8949373.51551034,3621682.96876995,NA,"1922/12/31","Wood Buffalo National Park of Canada",NA,"{BD45E93A-A40F-4630-8759-BAC3EFD87F3B}",36216829687.7,1071732.80835,-111.4833784,58.5968135,TRUE
"757","L3099931",-118.0895734,53.0107649,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-118.0895734,53.0107649,TRUE
"758","L4774533",-114.5423841,53.2635701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.5423841,53.2635701,TRUE
"759","L3291984",-114.4980818,49.6364483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.4980818,49.6364483,TRUE
"760","L3641539",-117.3254013,53.0312263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-117.3254013,53.0312263,TRUE
"761","L4655488",-114.0301064,51.4311398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.0301064,51.4311398,TRUE
"762","L3242568",-114.4975662,51.1806522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.4975662,51.1806522,TRUE
"763","L1451643",-116.2213484,51.4586588,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-116.2213484,51.4586588,TRUE
"764","L2897115",-111.9642448,53.9046416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9642448,53.9046416,TRUE
"765","L2915048",-114.068749,51.9390928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.068749,51.9390928,TRUE
"766","L4553443",-112.2190534,52.4918287,"192",1004,"Big Knife","PP",NA,"OC","41","II","OC 292/86",598.52347493,242.21385685,"1986/04/22","1962/10/02","Big Knife Provincial Park",NA,"{46187F15-6306-4796-8C8D-983686C09158}",2422138.56958,17521.0627998,-112.2190534,52.4918287,TRUE
"767","L4943953",-110.8292413,54.2576415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.8292413,54.2576415,TRUE
"768","L1477079",-117.7203992,52.8557622,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-117.7203992,52.8557622,TRUE
"769","L2952119",-119.8944855,56.3170365,"183",10086,"Ole's Lake","PRA",NA,"OC","41","NR","OC 603/2006",200.55634056,81.16227148,"2006/11/22","1996/05/29","Ole's Lake Provincial Recreation Area","Former Alberta Forest Recreation Area.  Transferred to Alberta Parks in 1996.","{4ADCCC74-D172-465A-914F-845B5367D378}",811622.714966,3625.49193521,-119.8944855,56.3170365,TRUE
"770","L7314944",-115.3004408,51.0561784,"464",1077,"Bow Valley Wildland","WPP",NA,"OC","41","II","OC 268/2010",92190.26027514,37308.07468772,"2010/09/10","1998/12/09","Bow Valley Wildland Provincial Park","Includes all or part of the following former Natural Areas:  Bow Valley (est. 1995), Canmore Flats (est. 1990), Bow Flats (est. 1990), Yamnuska (est. 1997), Wind Valley (est. 1995).","{87991B32-952D-41CE-BAE2-5AB92D0DC66C}",373080746.872,294718.624009,-115.3004408,51.0561784,TRUE
"771","L2691862",-117.5655475,55.1198764,"406",1067,"Young's Point","PP",NA,"OC","41","II","OC 199/2012",7996.12575962,3235.91728846,"2012/06/21","1971/08/08","Young's Point Provincial Park",NA,"{AD30DBD6-8BA4-49E5-B0CD-D04F4A655A21}",32359172.8834,43511.6958332,-117.5655475,55.1198764,TRUE
"772","L2216667",-113.1469488,54.5533871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.1469488,54.5533871,TRUE
"773","L4455448",-111.9300802,51.6489622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9300802,51.6489622,TRUE
"774","L2894289",-114.703998,50.8957521,"229",10192,"Elbow River","PRA",NA,"OC","41","NR","OC 389/97",583.08549903,235.96632965,"1997/08/27","1982/03/24","Elbow River Provincial Recreation Area",NA,"{AFFE1C37-CAF1-48EB-803D-DE24B852DBAB}",2359663.29688,12607.1539279,-114.703998,50.8957521,TRUE
"775","L2910105",-111.3213515,56.701673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.3213515,56.701673,TRUE
"776","L2945178",-115.6035224,53.6101718,"203",10703,"Nojack","PRA",NA,"OC","41","NR","OC 390/97",8.03323279,3.25093397,"1997/08/27","1983/04/07","Nojack Provincial Recreation Area","Former Alberta Transportation Highway Wayside Campsite.  Transferred to Alberta Parks in 1983.","{A08CF74B-6732-4DF9-857F-1D3C5DA65A7F}",32509.338623,998.975341787,-115.6035224,53.6101718,TRUE
"777","L3331231",-118.1415868,52.7500791,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-118.1415868,52.7500791,TRUE
"778","L2950513",-114.7047611,50.6153016,"454",1118,"Sheep River","PP",NA,"OC","41","II","OC 310/2001",15290.03222232,6187.65650976,"2001/07/24","2001/07/24","Sheep River Provincial Park",NA,"{137CE16E-371C-4BA9-95B9-6CE1E78B5C8A}",61876565.0969,58636.1361622,-114.7047611,50.6153016,TRUE
"779","L3096913",-118.7549973,55.1746983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118.7549973,55.1746983,TRUE
"780","L4465995",-114.1065031,51.795038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.1065031,51.795038,TRUE
"781","L4320864",-114.0413287,51.0470837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.0413287,51.0470837,TRUE
"782","L4483844",-110.6912041,54.2764011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.6912041,54.2764011,TRUE
"783","L2987742",-112.8879762,52.309292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.8879762,52.309292,TRUE
"784","L4190027",-115.0906384,51.0779622,"463",1005,"Bow Valley","PP",NA,"OC","41","II","OC 424/2002",8020.86321792,3245.92818266,"2002/09/04","1959/07/27","Bow Valley Provincial Park","Includes all or part of the following former Provincial Recreation Areas:  Bow River, Gap Lake, Grotto Mountain, Lac Des Arcs, Three Sisters, Old Camp, all first established 1982.","{06265F70-FF67-4C6B-AACD-4541FC98A6A6}",32459281.8293,98277.5099576,-115.0906384,51.0779622,TRUE
"785","L6528352",-113.4950995,50.9605563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.4950995,50.9605563,TRUE
"786","L463093",-118.1030273,52.7747319,"436",5256,"Jasper","NP",NA,"OC","41","II",NA,2775661.31325855,1123270.28119676,NA,"1907/12/31","Jasper National Park of Canada",NA,"{3301ED3E-F396-4217-AB49-FFC5EE59E63F}",11232702812,838629.98006,-118.1030273,52.7747319,TRUE
"787","L3027297",-116.1628,55.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-116.1628,55.55,TRUE
"788","L2700796",-113.6408615,52.5547992,"280",145,"J.J. Collett","NA","Education","OC","41","II","OC 416/98-49",634.10346699,256.61256878,"1998/10/07","1976/06/15","J.J. Collett Natural Area",NA,"{F1BE2F90-C44E-4B62-A3CA-F78C6E399CD7}",2566125.68823,6862.64405823,-113.6408615,52.5547992,TRUE
"789","L3760226",-113.8267091,49.1083734,"433",5189,"Waterton Lakes","NP",NA,"OC","41","II",NA,123216.57513335,49863.97884245,NA,"1895/12/31","Waterton Lakes National Park of Canada",NA,"{EE793A4D-C5DC-4C3D-AFAE-8506F6CA69E5}",498639788.585,144112.951557,-113.8267091,49.1083734,TRUE
"790","L4766532",-113.658371,53.8119026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.658371,53.8119026,TRUE
"791","L2812614",-113.7299699,52.475331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.7299699,52.475331,TRUE
"792","L2565785",-113.1887054,52.0959606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.1887054,52.0959606,TRUE
"793","L2439068",-114.0888065,51.0583633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.0888065,51.0583633,TRUE
"794","L2999206",-113.547821,53.4532026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.547821,53.4532026,TRUE
"795","L3218450",-113.2790852,53.6826024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.2790852,53.6826024,TRUE
"796","L6265696",-113.7583466,53.4078281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.7583466,53.4078281,TRUE
"797","L3108679",-113.309319,50.8913939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.309319,50.8913939,TRUE
"798","L4505590",-113.8281977,50.8030531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.8281977,50.8030531,TRUE
"799","L3967067",-115.2350378,51.053448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-115.2350378,51.053448,TRUE
"800","L4217622",-114.2326976,50.6883833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.2326976,50.6883833,TRUE
"801","L4640802",-115.560434,51.1660409,"435",5012,"Banff","NP",NA,"OC","41","II",NA,1692721.44138161,685020.06363893,NA,"1885/12/31","Banff National Park of Canada",NA,"{4016F0DE-9849-4667-881A-2A5E0DD992D0}",6850200636.4,754751.511127,-115.560434,51.1660409,TRUE
"802","L3929953",-114.6173505,50.6498159,"454",1118,"Sheep River","PP",NA,"OC","41","II","OC 310/2001",15290.03222232,6187.65650976,"2001/07/24","2001/07/24","Sheep River Provincial Park",NA,"{137CE16E-371C-4BA9-95B9-6CE1E78B5C8A}",61876565.0969,58636.1361622,-114.6173505,50.6498159,TRUE
"803","L486981",-114.97945,51.3729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.97945,51.3729,TRUE
"804","L368471",-115.27,55.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-115.27,55.27,TRUE
"805","L2892181",-112.7848291,54.0990668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.7848291,54.0990668,TRUE
"806","L3480111",-114.094018,51.0488852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.094018,51.0488852,TRUE
"807","L2598337",-114.0760647,50.6011118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.0760647,50.6011118,TRUE
"808","L3040871",-111.9149874,50.5674907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.9149874,50.5674907,TRUE
"809","L4411544",-113.0669117,53.041213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.0669117,53.041213,TRUE
"810","L3866118",-114.8487139,50.8429257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.8487139,50.8429257,TRUE
"811","L4045868",-114.7941598,50.858334,"62",10191,"Elbow Falls","PRA",NA,"OC","41","NR","OC 389/97",207.88331666,84.12739351,"1997/08/27","1982/03/24","Elbow Falls Provincial Recreation Area",NA,"{5C619A45-A6B7-47EB-A361-7C4D260F4CF6}",841273.934814,11984.847936,-114.7941598,50.858334,TRUE
"812","L8935416",-113.860778,53.591997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.860778,53.591997,TRUE
"813","L3953208",-112.6314046,49.4814506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.6314046,49.4814506,TRUE
"814","L6976696",-113.4041405,53.4684476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.4041405,53.4684476,TRUE
"815","L4731733",-110.6972498,49.0578107,"318",412,"Milk River","NA","Conservation","OC","41","IB","OC 416/98-10",13699.10581893,5543.83143644,"1998/10/07","1987/06/03","Milk River Natural Area",NA,"{3639CEFD-FA76-4AD3-8DA6-30B3DB1E3C85}",55438314.3662,51014.3204063,-110.6972498,49.0578107,TRUE
"816","L2565746",-113.474468,51.2835279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.474468,51.2835279,TRUE
"817","L3834066",-116.1329107,58.4350962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-116.1329107,58.4350962,TRUE
"818","L4512861",-114.6815425,50.6675795,"454",1118,"Sheep River","PP",NA,"OC","41","II","OC 310/2001",15290.03222232,6187.65650976,"2001/07/24","2001/07/24","Sheep River Provincial Park",NA,"{137CE16E-371C-4BA9-95B9-6CE1E78B5C8A}",61876565.0969,58636.1361622,-114.6815425,50.6675795,TRUE
"819","L4412230",-110.9952056,49.9817369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.9952056,49.9817369,TRUE
"820","L3546596",-113.6755854,53.494301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6755854,53.494301,TRUE
"821","L3576814",-113.2183814,53.5191348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.2183814,53.5191348,TRUE
"822","L3805346",-114.4760518,50.7137094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.4760518,50.7137094,TRUE
"823","L4071800",-114.7532292,51.0407505,"78",10216,"Jumpingpound Creek","PRA",NA,"OC","41","NR","OC 389/97",29.14519536,11.7946421,"1997/08/27","1987/04/30","Jumpingpound Creek Provincial Recreation Area",NA,"{4739BB26-B44A-4B8A-B98D-654BF16A482E}",117946.421631,1387.84628036,-114.7532292,51.0407505,TRUE
"824","L1462788",-113.8663372,49.0683728,"433",5189,"Waterton Lakes","NP",NA,"OC","41","II",NA,123216.57513335,49863.97884245,NA,"1895/12/31","Waterton Lakes National Park of Canada",NA,"{EE793A4D-C5DC-4C3D-AFAE-8506F6CA69E5}",498639788.585,144112.951557,-113.8663372,49.0683728,TRUE
"825","L631597",-110.0088889,49.6494444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.0088889,49.6494444,TRUE
"826","L2976639",-112.8279419,53.4515404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.8279419,53.4515404,TRUE
"827","L3691228",-113.7121296,53.3506367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.7121296,53.3506367,TRUE
"828","L3801671",-114.8401684,50.5224824,"452",1055,"Elbow-Sheep Wildland","WPP",NA,"OC","41","IB","OC 527/98",197573.13678064,79955.01174744,"1998/12/09","1995/07/26","Elbow-Sheep Wildland Provincial Park",NA,"{EA6AF25F-B767-4D11-A714-D8C32B618DB1}",799550117.479,236530.104644,-114.8401684,50.5224824,TRUE
"829","L3526889",-110.8632517,53.3958052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-110.8632517,53.3958052,TRUE
"830","L3982102",-114.0059097,53.4566868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.0059097,53.4566868,TRUE
"831","L4326227",-114.1235722,51.162504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.1235722,51.162504,TRUE
"832","L3608349",-111.4953947,49.8552368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.4953947,49.8552368,TRUE
"833","L3974101",-114.8510227,51.9958193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.8510227,51.9958193,TRUE
"834","L3835278",-114.4094324,49.3127294,"468",1148,"Castle Wildland","WPP",NA,"OC","41","IB","OC 23/2017",196878.06867139,79673.72766325,"2017/01/20","2017/02/16","Castle Wildland Provincial Park",NA,"{1C759EF9-FD6E-4041-BE64-639BC90A2AF3}",796737276.681,314781.586899,-114.4094324,49.3127294,TRUE
"835","L3854694",-116.1917549,52.4491073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-116.1917549,52.4491073,TRUE
"836","L3450130",-113.2714962,53.6868179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.2714962,53.6868179,TRUE
"837","L3763578",-114.7215074,50.610233,"454",1118,"Sheep River","PP",NA,"OC","41","II","OC 310/2001",15290.03222232,6187.65650976,"2001/07/24","2001/07/24","Sheep River Provincial Park",NA,"{137CE16E-371C-4BA9-95B9-6CE1E78B5C8A}",61876565.0969,58636.1361622,-114.7215074,50.610233,TRUE
"838","L3628275",-112.0905554,54.8682356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.0905554,54.8682356,TRUE
"839","L3295396",-112.8629994,49.6765985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112.8629994,49.6765985,TRUE
"840","L3682052",-113.6747861,49.3236955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.6747861,49.3236955,TRUE
"841","L4958812",-114.73942,52.0945044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-114.73942,52.0945044,TRUE
"842","L3823108",-113.554666,50.7579343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-113.554666,50.7579343,TRUE
"843","L3530403",-111.464679,52.253641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111.464679,52.253641,TRUE
"844","L3884091",-115.294841,50.8043609,"450",1041,"Peter Lougheed","PP",NA,"OC","41","II","OC 793/85",126928.31479558,51366.06659149,"1985/11/14","1977/10/17","Peter Lougheed Provincial Park","Formerly named Kananaskis Provincial Park.","{219BB53C-444B-4DB7-8BB3-E03718827FF2}",513660665.902,208260.122748,-115.294841,50.8043609,TRUE
